id,target,측정일시
35003,2462.363525390625,2024-12-31 15:00:00
35004,2238.225341796875,2024-12-31 15:15:00
35005,2209.905517578125,2024-12-31 15:30:00
35006,2212.346923828125,2024-12-31 15:45:00
35007,2508.3798828125,2024-12-31 16:00:00
35008,2296.530029296875,2024-12-31 16:15:00
35009,2265.0908203125,2024-12-31 16:30:00
35010,2280.23388671875,2024-12-31 16:45:00
35011,2894.192138671875,2024-12-31 17:00:00
35012,2932.280029296875,2024-12-31 17:15:00
35013,2943.6201171875,2024-12-31 17:30:00
35014,2931.82861328125,2024-12-31 17:45:00
35015,2879.843994140625,2024-12-31 18:00:00
35016,2902.40869140625,2024-12-31 18:15:00
35017,2874.561767578125,2024-12-31 18:30:00
35018,2853.115234375,2024-12-31 18:45:00
35019,2938.859375,2024-12-31 19:00:00
35020,2964.977294921875,2024-12-31 19:15:00
35021,2988.06494140625,2024-12-31 19:30:00
35022,3017.0322265625,2024-12-31 19:45:00
35023,3066.109375,2024-12-31 20:00:00
35024,3109.052001953125,2024-12-31 20:15:00
35025,3106.151123046875,2024-12-31 20:30:00
35026,3089.2734375,2024-12-31 20:45:00
35027,3042.595947265625,2024-12-31 21:00:00
35028,3147.704833984375,2024-12-31 21:15:00
35029,3134.642578125,2024-12-31 21:30:00
35030,3115.745361328125,2024-12-31 21:45:00
35031,3112.529052734375,2024-12-31 22:00:00
35032,3179.018798828125,2024-12-31 22:15:00
35033,3268.188720703125,2024-12-31 22:30:00
35034,3248.7822265625,2024-12-31 22:45:00
35035,2857.72216796875,2024-12-31 23:00:00
35036,2759.13818359375,2024-12-31 23:15:00
35037,2888.68310546875,2024-12-31 23:30:00
35038,2877.67724609375,2024-12-31 23:45:00
